customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,internet_service,online_security,tech_support,streaming_tv,contract,paperless_billing,payment_method,monthly_charges,total_charges,calls_per_month,data_usage_gb,support_tickets,late_payments,avg_call_duration,churn
CUST-005403,Female,0,Yes,Yes,38,Yes,DSL,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),81.08,3048.47,7,31.2,1,1,5.07,1
CUST-005404,Female,0,No,No,41,Yes,DSL,No,No,Yes,Month-to-month,No,Credit card (automatic),105.87,4311.65,7,13.62,1,0,11.89,0
CUST-005405,Male,1,No,No,11,Yes,DSL,No,No,Yes,Month-to-month,Yes,Mailed check,45.77,442.72,7,37.54,0,0,6.72,1
CUST-005406,Female,0,No,No,3,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),39.55,125.2,3,0.0,1,1,9.8,0
CUST-005407,Male,0,Yes,Yes,72,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.68,7182.04,5,2.9,0,1,2.8,0
CUST-005408,Female,0,Yes,No,34,No,DSL,Yes,No,Yes,Two year,No,Electronic check,58.25,1965.75,4,1.82,0,1,5.43,0
CUST-005409,Male,0,Yes,No,72,Yes,DSL,No,Yes,Yes,One year,Yes,Bank transfer (automatic),38.03,2688.21,5,14.6,0,1,2.68,0
CUST-005410,Male,0,Yes,No,4,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),50.14,146.79,4,7.22,0,0,12.2,0
CUST-005411,Female,0,No,Yes,32,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.43,712.35,2,0.0,0,2,5.33,0
CUST-005412,Male,0,Yes,No,6,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,64.16,341.91,5,2.06,0,1,8.23,1
CUST-005413,Female,0,No,No,60,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,1102.03,5,0.0,0,0,10.17,1
CUST-005414,Male,0,Yes,No,21,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),72.98,1504.7,4,0.0,1,0,3.97,0
CUST-005415,Female,1,No,No,22,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.74,477.93,3,0.0,1,0,1.0,0
CUST-005416,Male,0,Yes,Yes,72,Yes,DSL,No,Yes,Yes,One year,No,Mailed check,103.06,7386.12,3,2.58,1,0,7.26,0
CUST-005417,Female,0,Yes,No,10,Yes,DSL,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),43.83,429.25,4,14.41,2,0,3.07,0
CUST-005418,Female,0,Yes,No,28,Yes,Fiber optic,Yes,Yes,Yes,One year,No,Bank transfer (automatic),40.16,1097.44,1,30.19,0,0,7.88,0
CUST-005419,Male,0,No,No,4,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes,Mailed check,66.26,258.9,5,16.59,1,0,6.65,0
CUST-005420,Male,0,No,No,13,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,76.8,997.1,2,2.31,0,2,7.91,0
CUST-005421,Male,0,Yes,No,6,No,DSL,No,No,No,Two year,No,Credit card (automatic),66.06,393.85,2,9.86,0,0,8.79,0
CUST-005422,Male,0,Yes,No,6,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,139.84,2,0.0,0,0,11.1,0
CUST-005423,Female,0,Yes,No,32,Yes,DSL,Yes,Yes,No,One year,No,Mailed check,68.53,2195.86,4,8.23,1,0,7.86,0
CUST-005424,Male,0,Yes,Yes,10,Yes,DSL,No,No,Yes,Month-to-month,Yes,Mailed check,62.63,638.56,4,15.86,1,1,13.36,1
CUST-005425,Female,0,Yes,No,8,Yes,Fiber optic,No,No,No,Two year,Yes,Electronic check,61.49,551.48,8,20.13,1,0,11.16,1
CUST-005426,Male,1,Yes,Yes,49,Yes,DSL,No,No,No,One year,Yes,Electronic check,82.37,4021.12,4,4.07,0,0,11.26,0
CUST-005427,Female,0,No,Yes,19,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),41.8,858.28,9,65.12,1,1,7.79,1
CUST-005428,Female,0,No,Yes,14,Yes,DSL,No,Yes,No,Month-to-month,No,Bank transfer (automatic),31.02,442.46,8,24.48,0,0,8.56,0
CUST-005429,Female,0,No,No,50,No,DSL,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,83.44,4037.72,4,17.29,4,0,5.72,1
CUST-005430,Female,0,No,No,20,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),18.0,369.55,4,5.44,1,0,11.35,0
CUST-005431,Male,0,No,No,50,Yes,DSL,No,No,Yes,Two year,Yes,Electronic check,73.49,3745.03,4,5.25,3,0,7.55,0
CUST-005432,Male,0,No,Yes,11,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),28.63,344.69,3,6.85,3,0,5.5,1
CUST-005433,Female,0,Yes,No,72,Yes,Fiber optic,No,Yes,No,Two year,Yes,Mailed check,107.07,7703.25,5,42.79,1,0,5.57,1
CUST-005434,Male,0,Yes,No,72,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),21.35,1510.15,2,26.29,2,2,4.75,0
CUST-005435,Male,1,Yes,No,52,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,21.99,1225.13,0,57.22,0,0,7.52,0
CUST-005436,Female,0,Yes,Yes,7,Yes,DSL,Yes,No,No,Two year,Yes,Bank transfer (automatic),120.0,844.15,2,56.19,1,0,7.56,1
CUST-005437,Male,0,Yes,Yes,39,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,102.88,3953.6,5,20.74,1,0,4.55,0
CUST-005438,Male,0,No,Yes,51,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),40.79,2086.26,3,0.0,0,1,13.85,0
CUST-005439,Male,0,No,No,13,Yes,Fiber optic,No,No,Yes,Two year,Yes,Mailed check,27.91,320.25,5,32.65,0,0,3.7,0
CUST-005440,Female,0,No,No,4,Yes,DSL,Yes,Yes,Yes,Two year,No,Electronic check,37.21,31.39,2,17.49,0,1,4.7,0
CUST-005441,Male,0,No,No,9,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,75.81,682.87,5,0.0,1,0,7.28,1
CUST-005442,Female,0,No,No,26,Yes,Fiber optic,Yes,No,No,Two year,No,Bank transfer (automatic),73.53,1914.57,4,1.94,0,2,5.62,1
CUST-005443,Male,1,Yes,No,8,Yes,DSL,No,Yes,No,One year,No,Bank transfer (automatic),53.03,407.01,6,6.66,0,1,7.43,0
CUST-005444,Male,1,No,No,32,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,116.47,3710.11,8,0.0,2,1,6.91,1
CUST-005445,Male,0,No,No,14,Yes,Fiber optic,No,Yes,No,One year,Yes,Electronic check,41.42,586.71,4,19.14,0,1,12.26,0
CUST-005446,Female,0,No,Yes,7,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,92.16,7,0.0,0,0,3.4,0
CUST-005447,Female,0,Yes,No,28,Yes,DSL,No,No,No,Month-to-month,No,Credit card (automatic),120.0,3303.95,2,5.1,1,1,7.61,0
CUST-005448,Male,0,Yes,No,2,Yes,DSL,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.44,120.24,7,5.71,0,2,15.1,0
CUST-005449,Female,0,Yes,Yes,29,Yes,Fiber optic,No,Yes,No,One year,No,Bank transfer (automatic),58.85,1686.91,5,1.74,1,1,11.46,1
CUST-005450,Male,1,Yes,No,72,Yes,DSL,No,No,No,One year,No,Electronic check,71.26,5143.78,1,11.89,0,0,4.73,0
CUST-005451,Female,0,Yes,No,37,Yes,DSL,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),68.62,2426.54,2,6.04,0,1,12.53,0
CUST-005452,Female,1,Yes,No,11,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,222.49,6,0.0,1,0,11.68,0
CUST-005453,Male,0,No,No,69,No,DSL,Yes,No,No,One year,Yes,Credit card (automatic),64.5,4435.44,4,31.82,1,1,7.83,0
CUST-005454,Male,1,No,No,22,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,77.96,1685.46,4,0.0,1,0,11.06,0
CUST-005455,Male,0,No,Yes,22,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.5,1756.51,2,8.63,0,0,8.1,1
CUST-005456,Male,0,Yes,Yes,14,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,310.06,6,0.0,2,0,8.84,1
CUST-005457,Female,0,Yes,No,1,Yes,Fiber optic,No,No,No,One year,No,Electronic check,70.65,97.33,4,6.63,0,2,15.65,0
CUST-005458,Female,0,Yes,No,9,No,Fiber optic,Yes,No,No,One year,Yes,Mailed check,78.95,658.78,2,93.51,0,0,11.46,0
CUST-005459,Female,0,Yes,Yes,51,Yes,DSL,No,No,Yes,Month-to-month,No,Electronic check,63.48,3297.41,6,5.51,1,1,9.69,0
CUST-005460,Male,0,No,No,9,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Mailed check,28.56,205.44,3,17.61,2,1,9.16,0
CUST-005461,Male,0,Yes,No,15,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.34,1549.81,2,67.61,1,1,1.0,0
CUST-005462,Female,0,Yes,Yes,30,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.0,1931.98,4,24.79,0,0,5.9,0
CUST-005463,Male,1,Yes,No,9,Yes,DSL,No,Yes,No,Two year,No,Mailed check,58.58,422.09,5,48.63,0,2,1.8,0
CUST-005464,Female,1,Yes,No,50,Yes,DSL,Yes,No,Yes,One year,Yes,Electronic check,60.32,3028.29,4,8.62,0,0,9.88,0
CUST-005465,Female,0,Yes,No,68,Yes,DSL,Yes,No,Yes,Two year,Yes,Electronic check,21.04,1388.89,4,8.94,1,1,12.86,0
CUST-005466,Female,0,No,No,1,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),120.0,96.8,3,18.73,0,0,10.79,1
CUST-005467,Female,0,Yes,Yes,25,Yes,DSL,No,Yes,No,Month-to-month,Yes,Mailed check,98.89,2412.85,3,8.1,1,1,12.39,0
CUST-005468,Female,0,Yes,No,12,Yes,DSL,Yes,No,No,Month-to-month,No,Mailed check,44.3,584.77,3,16.58,0,0,6.98,0
CUST-005469,Male,0,No,No,24,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,414.49,1,0.0,0,1,5.96,0
CUST-005470,Male,0,Yes,No,23,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.81,1858.83,4,34.9,0,0,17.41,0
CUST-005471,Male,0,Yes,Yes,1,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),87.45,168.69,7,0.0,1,0,2.52,0
CUST-005472,Female,1,No,No,31,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,66.96,2123.56,6,0.0,0,0,6.94,0
CUST-005473,Female,0,No,No,7,Yes,DSL,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),54.92,387.12,3,19.08,0,0,5.62,0
CUST-005474,Female,0,No,No,24,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,395.99,4,0.0,4,0,3.4,0
CUST-005475,Female,0,No,No,67,No,DSL,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),82.96,5521.89,7,13.21,0,0,8.54,0
CUST-005476,Male,0,No,No,6,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,129.78,6,0.0,1,0,1.0,0
CUST-005477,Male,0,No,Yes,9,Yes,Fiber optic,No,No,No,Month-to-month,No,Credit card (automatic),73.27,612.79,2,7.52,0,0,4.3,0
CUST-005478,Female,0,No,No,1,No,Fiber optic,Yes,No,No,Two year,No,Mailed check,86.8,18.0,3,66.17,0,0,10.68,1
CUST-005479,Female,0,No,No,20,Yes,Fiber optic,No,Yes,No,One year,Yes,Bank transfer (automatic),55.77,1076.4,5,10.24,0,0,9.17,0
CUST-005480,Female,0,No,Yes,61,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),57.39,3520.96,4,0.0,0,1,4.82,0
CUST-005481,Male,0,No,Yes,23,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Credit card (automatic),18.0,382.79,3,26.56,1,0,6.74,0
CUST-005482,Male,0,Yes,Yes,13,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Mailed check,37.19,535.02,2,9.82,1,1,15.21,0
CUST-005483,Male,0,No,Yes,70,Yes,DSL,No,No,No,One year,Yes,Mailed check,50.64,3512.15,5,22.24,1,1,14.29,0
CUST-005484,Female,0,No,No,22,Yes,No,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,386.47,2,0.0,2,0,10.99,0
CUST-005485,Female,0,No,Yes,72,Yes,DSL,Yes,No,No,Month-to-month,No,Electronic check,103.49,7412.84,5,22.48,1,1,4.96,0
CUST-005486,Male,1,No,No,41,Yes,Fiber optic,Yes,No,No,Two year,Yes,Credit card (automatic),41.69,1702.27,1,39.53,1,1,10.64,1
CUST-005487,Female,0,No,No,72,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Credit card (automatic),51.04,3618.5,3,2.62,1,1,11.08,1
CUST-005488,Male,1,Yes,No,31,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),118.5,3738.39,5,11.76,1,2,6.04,1
CUST-005489,Female,0,Yes,No,72,Yes,Fiber optic,No,No,Yes,Two year,Yes,Mailed check,95.65,6935.53,5,0.72,0,0,12.32,0
CUST-005490,Male,0,Yes,No,22,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Mailed check,117.75,2523.59,3,40.18,0,0,4.96,1
CUST-005491,Female,0,No,No,30,Yes,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,103.26,3149.56,7,0.0,2,0,10.81,0
CUST-005492,Male,0,No,Yes,4,Yes,DSL,Yes,Yes,Yes,One year,Yes,Electronic check,85.8,413.37,5,8.58,1,0,7.85,1
CUST-005493,Male,0,Yes,No,72,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,40.93,2975.81,5,0.0,1,0,9.64,1
CUST-005494,Male,0,No,No,12,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.81,309.94,6,0.0,0,0,10.74,0
CUST-005495,Male,0,No,Yes,32,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,88.93,2850.54,1,0.0,0,0,8.16,1
CUST-005496,Male,0,Yes,No,13,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,48.64,664.43,5,0.0,1,0,13.29,0
CUST-005497,Male,0,No,No,64,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,18.0,1176.38,7,2.95,2,0,18.79,1
CUST-005498,Female,0,No,Yes,3,Yes,DSL,Yes,Yes,Yes,Month-to-month,No,Mailed check,78.11,187.95,7,38.14,1,0,11.23,1
CUST-005499,Female,0,No,No,69,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Electronic check,71.95,5007.79,4,43.07,1,0,4.52,0
CUST-005500,Female,0,No,No,29,Yes,Fiber optic,Yes,No,Yes,One year,No,Credit card (automatic),25.95,770.82,3,30.31,1,0,3.39,0
CUST-005501,Male,0,No,No,72,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),106.9,7643.8,2,0.0,1,2,1.0,0
CUST-005502,Male,0,No,No,21,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Electronic check,38.88,735.02,3,3.35,2,0,10.4,1
CUST-005503,Female,0,No,No,20,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),120.0,2413.39,1,0.0,2,0,9.32,0
CUST-005504,Male,0,Yes,Yes,13,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Electronic check,104.43,1350.3,2,15.31,0,3,14.54,1
CUST-005505,Male,0,Yes,No,11,Yes,DSL,No,Yes,Yes,Month-to-month,No,Electronic check,95.32,986.04,3,3.63,1,1,1.21,1
CUST-005506,Male,0,No,No,3,Yes,DSL,Yes,Yes,Yes,One year,Yes,Credit card (automatic),46.78,201.2,3,15.74,0,0,4.78,0
CUST-005507,Male,0,No,No,11,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),70.2,795.23,5,2.31,1,1,4.55,0
CUST-005508,Male,0,Yes,Yes,28,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Electronic check,73.05,2068.51,4,41.29,0,0,14.0,1
CUST-005509,Female,0,Yes,Yes,2,Yes,DSL,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),56.3,120.19,5,25.51,1,0,9.45,0
CUST-005510,Female,0,Yes,No,6,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer (automatic),65.49,331.55,9,7.1,0,0,1.0,0
CUST-005511,Female,0,Yes,No,58,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),116.98,6731.34,2,0.0,2,1,5.3,1
CUST-005512,Female,0,Yes,No,2,Yes,Fiber optic,No,No,No,One year,No,Credit card (automatic),44.04,149.29,4,34.09,1,0,5.56,0
CUST-005513,Female,0,Yes,No,8,Yes,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),78.71,640.81,2,0.0,0,2,14.94,0
CUST-005514,Male,0,Yes,No,1,Yes,DSL,No,No,No,One year,Yes,Mailed check,48.07,18.0,3,63.64,0,0,11.66,0
CUST-005515,Male,0,No,Yes,38,Yes,DSL,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),18.0,679.36,7,27.03,3,0,7.68,0
CUST-005516,Male,0,Yes,Yes,57,Yes,Fiber optic,Yes,Yes,No,Two year,No,Credit card (automatic),96.84,5544.47,4,2.48,1,0,9.33,0
CUST-005517,Male,0,Yes,No,63,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,77.12,4832.2,2,0.0,1,1,2.67,0
CUST-005518,Female,0,Yes,No,69,Yes,Fiber optic,No,Yes,No,Two year,Yes,Bank transfer (automatic),94.53,6532.91,4,21.85,0,0,8.68,0
CUST-005519,Female,0,No,No,15,Yes,DSL,Yes,Yes,Yes,Month-to-month,No,Electronic check,36.27,595.7,5,0.49,0,0,7.36,0
CUST-005520,Female,0,No,No,24,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,Credit card (automatic),46.35,1199.68,2,6.34,0,0,15.01,0
CUST-005521,Male,0,No,No,33,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,76.83,2445.35,6,0.0,2,1,7.8,1
CUST-005522,Female,0,Yes,Yes,72,Yes,DSL,Yes,No,No,Month-to-month,No,Mailed check,88.2,6395.76,1,7.12,0,0,7.83,0
CUST-005523,Male,1,Yes,Yes,47,Yes,DSL,No,Yes,Yes,Two year,Yes,Mailed check,100.8,4762.5,5,59.22,0,1,3.43,0
CUST-005524,Female,0,Yes,No,20,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,61.98,1255.89,4,31.4,1,1,1.66,1
CUST-005525,Female,0,No,No,21,Yes,DSL,Yes,No,Yes,One year,No,Bank transfer (automatic),80.11,1638.37,1,3.1,0,0,4.77,1
CUST-005526,Male,0,No,Yes,12,Yes,Fiber optic,No,Yes,Yes,One year,No,Electronic check,118.63,1445.37,4,32.47,0,0,7.24,0
CUST-005527,Male,0,No,Yes,1,Yes,DSL,Yes,No,No,One year,Yes,Electronic check,53.51,27.51,5,27.07,2,1,5.93,0
CUST-005528,Female,0,No,No,4,Yes,DSL,No,Yes,Yes,One year,Yes,Electronic check,73.44,315.31,8,29.15,0,0,11.38,0
CUST-005529,Female,1,No,Yes,12,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.63,750.26,3,22.25,0,1,5.27,1
CUST-005530,Male,0,No,No,27,Yes,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,71.3,1988.27,2,7.9,0,0,8.86,1
CUST-005531,Female,0,Yes,Yes,37,Yes,DSL,Yes,Yes,Yes,Two year,No,Credit card (automatic),106.58,3983.86,3,0.3,1,0,8.7,0
CUST-005532,Female,0,No,No,66,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,47.15,3016.45,1,0.0,0,0,9.49,0
CUST-005533,Male,1,No,No,24,Yes,DSL,Yes,No,No,Two year,No,Mailed check,39.73,955.9,1,34.6,0,0,6.27,0
CUST-005534,Female,0,No,Yes,15,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Mailed check,91.29,1435.28,3,5.54,0,1,13.36,0
CUST-005535,Male,0,No,No,35,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),110.29,3786.28,5,0.0,1,0,7.76,1
CUST-005536,Female,0,Yes,No,14,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Electronic check,21.27,291.75,4,24.87,1,0,10.64,1
CUST-005537,Male,0,Yes,No,3,Yes,DSL,Yes,Yes,Yes,One year,Yes,Credit card (automatic),54.85,181.24,4,23.0,0,1,17.55,0
CUST-005538,Female,0,No,No,1,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.44,18.0,3,22.67,1,0,4.64,1
CUST-005539,Male,0,Yes,No,36,Yes,DSL,No,Yes,No,Month-to-month,No,Mailed check,66.34,2405.43,4,41.2,0,0,6.23,0
CUST-005540,Female,0,Yes,No,68,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,69.18,4673.03,5,23.39,2,1,3.35,1
CUST-005541,Male,0,Yes,No,34,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,67.04,2287.71,5,0.0,0,0,7.77,1
CUST-005542,Female,0,Yes,No,1,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),42.97,54.32,8,10.31,0,0,11.11,0
CUST-005543,Female,0,Yes,No,7,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,18.0,113.26,5,44.78,1,1,3.42,1
CUST-005544,Female,0,Yes,No,72,Yes,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),64.23,4624.21,5,0.0,0,0,9.27,0
CUST-005545,Female,1,Yes,Yes,37,Yes,DSL,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),58.18,2100.32,5,62.26,1,0,13.65,1
CUST-005546,Female,0,No,Yes,40,Yes,DSL,No,Yes,Yes,Month-to-month,No,Electronic check,20.16,800.3,2,7.18,1,1,11.88,0
CUST-005547,Female,1,Yes,Yes,49,Yes,Fiber optic,No,No,Yes,Two year,No,Mailed check,44.61,2157.16,4,10.28,1,0,15.49,0
CUST-005548,Female,1,No,No,72,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),91.73,6623.2,5,0.0,1,0,1.91,1
CUST-005549,Female,0,Yes,No,17,Yes,DSL,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),59.11,1006.7,4,9.09,1,0,10.94,0
CUST-005550,Female,0,Yes,No,16,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),70.6,1076.5,6,8.71,0,2,6.74,0
CUST-005551,Male,0,Yes,Yes,1,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),32.9,18.0,4,27.67,1,0,6.87,0
CUST-005552,Male,0,No,Yes,72,No,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,82.81,5922.78,2,8.91,1,0,5.35,1
CUST-005553,Female,0,Yes,No,4,Yes,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,120.0,476.06,1,35.63,1,1,9.03,0
CUST-005554,Male,0,No,No,17,Yes,Fiber optic,No,Yes,Yes,One year,Yes,Electronic check,80.7,1378.08,4,1.21,0,1,8.92,0
CUST-005555,Female,0,Yes,Yes,27,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),78.14,2104.89,8,16.72,0,1,7.44,1
CUST-005556,Female,0,Yes,No,72,Yes,No,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),72.55,5230.17,5,0.0,0,1,1.99,0
CUST-005557,Male,0,No,No,15,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),45.2,650.45,1,0.0,0,2,11.48,0
CUST-005558,Female,1,Yes,No,33,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),93.8,3055.11,7,0.0,2,0,8.89,0
CUST-005559,Female,0,Yes,No,72,Yes,DSL,Yes,No,No,One year,Yes,Electronic check,61.35,4348.56,5,4.98,0,0,5.17,0
CUST-005560,Male,1,Yes,No,25,Yes,DSL,No,No,Yes,Two year,No,Credit card (automatic),116.71,2899.3,4,11.27,0,1,8.8,0
CUST-005561,Male,0,No,No,22,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,118.6,2577.77,5,4.74,0,0,5.95,1
CUST-005562,Female,1,Yes,Yes,25,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Credit card (automatic),48.86,1336.53,4,6.5,1,1,3.9,0
CUST-005563,Male,0,Yes,No,51,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.99,4588.8,1,36.33,0,0,12.14,0
CUST-005564,Male,0,Yes,No,1,Yes,DSL,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),47.37,71.29,2,53.17,0,0,2.98,0
CUST-005565,Female,0,No,No,42,No,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Mailed check,99.9,4150.73,1,49.47,1,0,11.61,1
CUST-005566,Male,0,Yes,No,5,Yes,DSL,No,Yes,Yes,Two year,Yes,Credit card (automatic),38.56,188.57,4,3.24,1,0,8.37,0
CUST-005567,Male,1,No,Yes,43,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,72.11,3114.06,3,12.31,1,1,6.69,0
CUST-005568,Female,0,Yes,No,48,No,DSL,Yes,Yes,No,Two year,No,Bank transfer (automatic),80.58,3758.2,2,6.27,1,1,7.88,0
CUST-005569,Male,1,Yes,No,29,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),88.11,2553.69,2,0.0,1,0,6.43,1
CUST-005570,Male,0,No,No,17,Yes,DSL,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),34.35,517.43,7,29.5,1,0,8.26,0
CUST-005571,Female,0,No,No,39,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,78.69,3052.13,2,0.0,0,0,1.0,0
CUST-005572,Female,1,No,No,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,71.45,28.62,3,0.0,0,0,11.14,0
CUST-005573,Female,0,No,Yes,31,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,30.96,954.88,1,22.03,0,1,15.58,0
CUST-005574,Male,0,No,No,7,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,99.69,675.41,3,0.0,0,0,6.72,0
CUST-005575,Female,1,Yes,Yes,32,No,DSL,No,No,No,Month-to-month,No,Bank transfer (automatic),113.2,3632.73,4,8.62,1,0,6.79,0
